transaction_id,account_id,amount,currency,date,description
t009351,3157,-4279.7,BRL,2023-03-11,Invoice #9351
t009352,7158,16939.6,BRL,2025-01-26,Refund #9352
t009353,3479,6592.65,AUD,2023-07-06,Transfer #9353
t009354,5473,-3384.53,USD,2024-09-30,Refund #9354
t009355,3235,16833.55,CHF,2025-08-24,Charge #9355
t009356,5756,13277.96,CHF,2025-11-12,Payment #9356
t009357,1415,12695.89,JPY,2024-10-18,Invoice #9357
t009358,7237,-4308.03,CAD,2025-10-24,Refund #9358
t009359,5805,13342.69,MXN,2024-07-20,Payment #9359
t009360,4309,7156.48,CHF,2023-08-08,Payment #9360
t009361,3091,-813.08,CAD,2024-09-12,Refund #9361
t009362,10152,8330.78,GBP,2025-04-30,Charge #9362
t009363,9261,-4170.99,CNY,2024-10-12,Refund #9363
t009364,5390,18021.74,BRL,2025-07-04,Refund #9364
t009365,4019,16414.61,BRL,2025-09-28,Payment #9365
t009366,1931,3658.77,EUR,2025-12-08,Transfer #9366
t009367,5747,2093.82,GBP,2023-10-27,Adjustment #9367
t009368,1533,12764.81,CHF,2023-06-30,Transfer #9368
t009369,2527,5652.29,CNY,2025-04-21,Invoice #9369
t009370,5034,9134.72,BRL,2025-06-07,Payment #9370
t009371,4191,4552.89,BRL,2023-07-29,Payment #9371
t009372,1119,89.94,JPY,2023-10-31,Payment #9372
t009373,3461,19876.86,CNY,2025-05-08,Adjustment #9373
t009374,9399,14464.64,USD,2023-04-11,Transfer #9374
t009375,9129,6669.23,BRL,2025-07-04,Payment #9375
t009376,6929,4052.78,BRL,2025-02-28,Invoice #9376
t009377,4088,9380.41,JPY,2025-10-14,Charge #9377
t009378,6058,17345.44,CNY,2023-05-09,Transfer #9378
t009379,5621,15868.59,AUD,2025-11-10,Refund #9379
t009380,1113,9488.88,CAD,2023-03-01,Adjustment #9380
t009381,6127,9912.45,USD,2025-01-03,Charge #9381
t009382,1290,16324.05,EUR,2025-03-09,Charge #9382
t009383,3196,13193.73,BRL,2023-07-19,Payment #9383
t009384,4815,-2574.99,GBP,2023-02-21,Adjustment #9384
t009385,8670,15311.96,GBP,2024-04-09,Payment #9385
t009386,3658,1908.75,AUD,2025-09-10,Charge #9386
t009387,7881,8842.15,CHF,2025-07-01,Transfer #9387
t009388,1087,5622.71,JPY,2023-07-03,Payment #9388
t009389,9323,-3663.64,CNY,2023-05-16,Payment #9389
t009390,8698,11394.06,CNY,2025-06-07,Charge #9390
t009391,3804,-600.83,CHF,2024-11-24,Refund #9391
t009392,2892,3531.68,AUD,2023-03-15,Invoice #9392
t009393,5231,75.28,JPY,2023-07-09,Charge #9393
t009394,2257,11599.7,USD,2024-04-22,Transfer #9394
t009395,6616,15417.16,USD,2024-11-16,Adjustment #9395
t009396,4719,11312.17,JPY,2024-07-29,Invoice #9396
t009397,8992,2109.36,BRL,2023-05-01,Charge #9397
t009398,4410,5055.98,CHF,2024-11-21,Invoice #9398
t009399,10239,10588.25,EUR,2025-11-04,Charge #9399
t009400,4359,4395.63,CNY,2024-04-21,Refund #9400
t009401,2311,19281.22,BRL,2023-10-08,Refund #9401
t009402,7858,1725.48,CAD,2025-03-28,Refund #9402
t009403,1807,5786.98,JPY,2024-03-09,Transfer #9403
t009404,4727,15799.56,USD,2024-12-08,Refund #9404
t009405,2000,13779.91,MXN,2025-05-21,Refund #9405
t009406,2637,1898.48,EUR,2025-02-27,Adjustment #9406
t009407,3891,6402.26,BRL,2025-04-12,Invoice #9407
t009408,5059,-4077.19,CNY,2023-10-30,Transfer #9408
t009409,3542,1962.33,CAD,2023-07-07,Charge #9409
t009410,8762,-2044.44,BRL,2024-01-29,Charge #9410
t009411,9040,1053.34,AUD,2024-08-18,Invoice #9411
t009412,2082,-2395.16,EUR,2023-07-29,Transfer #9412
t009413,10508,18046.91,EUR,2025-06-06,Transfer #9413
t009414,10856,17134.57,MXN,2023-01-15,Adjustment #9414
t009415,10628,7382.25,AUD,2024-01-25,Adjustment #9415
t009416,7077,4098.89,GBP,2023-07-11,Payment #9416
t009417,4942,10752.87,CNY,2025-05-27,Adjustment #9417
t009418,9526,18460.52,MXN,2024-02-03,Refund #9418
t009419,10750,2373.41,EUR,2024-04-06,Payment #9419
t009420,8740,16699.87,MXN,2025-07-09,Refund #9420
t009421,6124,1231.0,AUD,2023-03-15,Adjustment #9421
t009422,7479,1339.36,EUR,2023-10-07,Refund #9422
t009423,7777,209.87,BRL,2023-05-20,Charge #9423
t009424,1468,18837.9,CAD,2023-11-13,Payment #9424
t009425,2331,2497.67,EUR,2024-01-28,Adjustment #9425
t009426,2292,2791.41,JPY,2023-04-27,Invoice #9426
t009427,3262,6921.1,JPY,2023-07-30,Refund #9427
t009428,5176,5828.74,EUR,2023-11-14,Refund #9428
t009429,7059,9203.72,EUR,2025-10-19,Payment #9429
t009430,4003,19371.7,USD,2025-08-21,Refund #9430
t009431,5503,-3044.9,CAD,2024-08-24,Transfer #9431
t009432,9488,4622.03,CNY,2025-09-24,Adjustment #9432
t009433,4099,19591.68,CHF,2024-08-08,Refund #9433
t009434,4153,8019.35,EUR,2023-09-13,Transfer #9434
t009435,8112,5847.44,USD,2024-07-05,Transfer #9435
t009436,1196,17432.25,USD,2024-04-06,Transfer #9436
t009437,7930,8550.05,AUD,2023-03-27,Payment #9437
t009438,8702,-1378.79,BRL,2023-06-27,Adjustment #9438
t009439,5330,11157.63,AUD,2024-08-02,Refund #9439
t009440,1684,-3447.79,BRL,2024-06-03,Transfer #9440
t009441,5094,11058.23,EUR,2023-09-18,Invoice #9441
t009442,7840,2478.57,EUR,2024-03-29,Invoice #9442
t009443,8246,-868.64,JPY,2025-01-05,Payment #9443
t009444,4634,7591.55,GBP,2024-09-15,Charge #9444
t009445,7954,11343.72,CNY,2024-10-18,Invoice #9445
t009446,4074,-1218.68,BRL,2024-02-13,Transfer #9446
t009447,8749,6884.05,JPY,2024-01-05,Invoice #9447
t009448,7738,13968.87,CAD,2025-02-17,Refund #9448
t009449,9985,1388.17,BRL,2023-09-07,Refund #9449
t009450,6888,17770.19,MXN,2023-10-03,Charge #9450
t009451,1655,3071.39,GBP,2025-10-27,Refund #9451
t009452,6817,3745.03,CHF,2024-11-23,Adjustment #9452
t009453,10660,-2545.42,CHF,2023-05-08,Invoice #9453
t009454,5388,6793.45,JPY,2024-07-14,Transfer #9454
t009455,10458,3735.57,CHF,2024-11-15,Invoice #9455
t009456,10957,13972.09,CAD,2023-09-11,Payment #9456
t009457,4656,16914.27,CHF,2024-03-01,Invoice #9457
t009458,2344,17482.91,CAD,2025-05-24,Payment #9458
t009459,8413,5489.48,BRL,2023-07-07,Adjustment #9459
t009460,8465,172.89,CAD,2023-03-03,Invoice #9460
t009461,10849,7932.85,GBP,2024-03-23,Payment #9461
t009462,3351,5926.71,EUR,2025-10-22,Payment #9462
t009463,1028,19813.05,AUD,2024-08-03,Adjustment #9463
t009464,9954,8714.96,CHF,2025-09-08,Payment #9464
t009465,1157,3906.48,CHF,2024-08-20,Payment #9465
t009466,5489,14582.31,CHF,2023-04-19,Payment #9466
t009467,9877,18310.23,MXN,2025-04-20,Refund #9467
t009468,9505,18870.65,CAD,2024-10-06,Invoice #9468
t009469,5066,18790.98,MXN,2023-11-15,Invoice #9469
t009470,4959,14264.87,CNY,2024-03-07,Charge #9470
t009471,5523,14343.41,CNY,2024-12-16,Refund #9471
t009472,10297,11997.81,MXN,2025-01-06,Transfer #9472
t009473,10226,17622.82,EUR,2023-01-31,Refund #9473
t009474,5925,8075.25,CHF,2025-01-11,Payment #9474
t009475,8660,17543.72,EUR,2025-01-24,Charge #9475
t009476,10850,-2810.36,EUR,2023-04-27,Charge #9476
t009477,8810,-859.22,CNY,2023-09-21,Refund #9477
t009478,4055,250.29,EUR,2023-03-23,Adjustment #9478
t009479,7633,5447.27,AUD,2023-10-01,Refund #9479
t009480,1550,7172.16,CAD,2023-10-05,Payment #9480
t009481,1205,16332.26,JPY,2023-04-04,Charge #9481
t009482,6986,18420.3,CHF,2025-11-14,Invoice #9482
t009483,3136,-1356.59,EUR,2024-10-01,Adjustment #9483
t009484,6257,9818.06,GBP,2023-05-10,Charge #9484
t009485,9422,16942.32,CHF,2025-08-22,Adjustment #9485
t009486,8921,131.19,USD,2024-12-20,Invoice #9486
t009487,9849,4898.41,AUD,2025-04-07,Charge #9487
t009488,8465,17708.49,GBP,2025-09-11,Transfer #9488
t009489,4110,6056.58,MXN,2025-08-31,Invoice #9489
t009490,10101,15758.17,GBP,2025-04-17,Charge #9490
t009491,3008,12730.78,CNY,2024-05-28,Transfer #9491
t009492,7622,13533.98,USD,2023-06-30,Invoice #9492
t009493,4165,19783.84,AUD,2025-12-13,Invoice #9493
t009494,3857,-75.63,CNY,2024-07-10,Adjustment #9494
t009495,8553,18381.29,CHF,2024-03-26,Refund #9495
t009496,1799,5867.9,MXN,2023-10-16,Adjustment #9496
t009497,7039,11899.94,MXN,2024-10-01,Refund #9497
t009498,2200,1779.54,AUD,2025-09-30,Charge #9498
t009499,5806,3468.95,CNY,2024-07-18,Payment #9499
t009500,999999,8406.12,MXN,2025/12/31,Transfer #9500
t009501,1087,8543.59,CHF,2025-12-09,Transfer #9501
t009502,2014,9653.28,GBP,2023-12-07,Payment #9502
t009503,8191,9960.29,JPY,2024-08-21,Transfer #9503
t009504,9631,14138.05,CAD,2025-09-01,Refund #9504
t009505,6816,19015.72,BRL,2024-04-16,Adjustment #9505
t009506,2087,10660.44,BRL,2024-10-20,Invoice #9506
t009507,6259,-4295.43,USD,2024-01-30,Payment #9507
t009508,9915,9395.06,AUD,2024-02-15,Transfer #9508
t009509,8793,16728.13,USD,2023-12-24,Charge #9509
t009510,9493,6849.14,GBP,2024-05-26,Invoice #9510
t009511,2862,15955.75,BRL,2025-10-22,Invoice #9511
t009512,7623,205.51,GBP,2023-09-15,Adjustment #9512
t009513,6651,8119.25,MXN,2025-08-11,Refund #9513
t009514,4668,18992.99,MXN,2023-02-16,Refund #9514
t009515,9256,12122.92,CHF,2025-12-02,Invoice #9515
t009516,4954,4804.33,CHF,2023-08-22,Charge #9516
t009517,6188,-4839.58,USD,2024-08-24,Transfer #9517
t009518,8615,19420.1,CAD,2025-12-30,Adjustment #9518
t009519,9472,-4681.62,MXN,2024-12-08,Payment #9519
t009520,4809,-2893.47,CAD,2024-07-18,Invoice #9520
t009521,10256,5159.66,GBP,2023-02-01,Charge #9521
t009522,5144,4776.39,CHF,2025-03-07,Transfer #9522
t009523,4348,8464.7,MXN,2024-08-30,Charge #9523
t009524,2255,-3479.67,AUD,2023-07-22,Invoice #9524
t009525,8397,6422.36,CNY,2024-06-10,Adjustment #9525
t009526,3006,6779.58,BRL,2024-10-17,Adjustment #9526
t009527,10055,7721.15,GBP,2023-05-14,Charge #9527
t009528,3376,7064.41,JPY,2023-07-26,Refund #9528
t009529,2950,8044.48,BRL,2025-05-02,Invoice #9529
t009530,4893,922.14,GBP,2025-12-25,Transfer #9530
t009531,4878,-2253.22,AUD,2024-01-03,Adjustment #9531
t009532,1769,-4129.95,AUD,2023-10-15,Transfer #9532
t009533,6027,11044.48,USD,2024-06-04,Payment #9533
t009534,6862,19337.77,GBP,2023-04-18,Charge #9534
t009535,5875,3180.01,EUR,2023-03-12,Transfer #9535
t009536,1132,-49.39,CNY,2023-12-13,Transfer #9536
t009537,1331,18908.79,AUD,2023-03-11,Adjustment #9537
t009538,4219,9535.62,EUR,2023-11-14,Charge #9538
t009539,4967,14937.15,USD,2024-02-26,Payment #9539
t009540,9138,7620.86,GBP,2025-10-14,Payment #9540
t009541,7709,14670.03,EUR,2024-07-18,Transfer #9541
t009542,7599,-2475.18,BRL,2025-09-27,Adjustment #9542
t009543,9773,11590.07,CAD,2023-12-06,Invoice #9543
t009544,4112,14543.31,CAD,2025-05-13,Payment #9544
t009545,4264,-3712.39,CNY,2024-01-14,Transfer #9545
t009546,7092,5067.09,CAD,2023-06-28,Refund #9546
t009547,1353,16470.96,CAD,2024-12-17,Invoice #9547
t009548,1818,19833.06,USD,2024-08-02,Payment #9548
t009549,3631,6474.72,MXN,2023-05-28,Charge #9549
t009550,9009,8645.95,CAD,2023-12-12,Transfer #9550
t009551,9402,9734.56,GBP,2023-09-28,Invoice #9551
t009552,5517,18434.51,JPY,2023-10-09,Transfer #9552
t009553,3392,13951.94,GBP,2023-06-24,Transfer #9553
t009554,8823,12009.86,CHF,2023-08-13,Charge #9554
t009555,3912,14987.18,JPY,2023-11-24,Charge #9555
t009556,7802,4077.02,MXN,2024-11-24,Charge #9556
t009557,1353,6943.81,EUR,2023-05-19,Transfer #9557
t009558,5170,17053.11,MXN,2024-03-23,Refund #9558
t009559,1902,11959.17,CAD,2024-08-04,Invoice #9559
t009560,2351,17671.92,MXN,2023-09-04,Payment #9560
t009561,5318,16889.62,USD,2025-03-09,Refund #9561
t009562,6270,3435.14,CHF,2024-01-17,Payment #9562
t009563,1407,12072.67,JPY,2023-05-12,Transfer #9563
t009564,3083,14665.97,JPY,2025-01-05,Payment #9564
t009565,7150,-2579.38,CNY,2024-09-21,Charge #9565
t009566,6450,1185.72,AUD,2023-01-06,Adjustment #9566
t009567,3494,444.87,CHF,2025-08-22,Adjustment #9567
t009568,9491,15550.21,EUR,2024-04-01,Invoice #9568
t009569,4996,12794.92,AUD,2025-06-19,Payment #9569
t009570,10791,8781.52,BRL,2024-02-22,Refund #9570
t009571,3402,3851.94,CAD,2025-10-13,Payment #9571
t009572,2996,-196.25,BRL,2025-10-22,Adjustment #9572
t009573,2496,11958.77,CAD,2025-02-03,Refund #9573
t009574,6737,19908.06,JPY,2024-05-26,Payment #9574
t009575,9276,6813.27,GBP,2023-01-27,Payment #9575
t009576,7624,-2707.21,CHF,2025-12-06,Payment #9576
t009577,6058,14252.8,CAD,2023-08-01,Transfer #9577
t009578,3972,17177.4,CAD,2023-09-25,Charge #9578
t009579,3009,-3751.88,USD,2025-05-20,Transfer #9579
t009580,2940,-3786.83,EUR,2025-03-09,Charge #9580
t009581,5383,18508.46,CNY,2025-08-19,Charge #9581
t009582,9377,-4369.06,JPY,2024-02-03,Payment #9582
t009583,8140,14973.92,CNY,2024-03-16,Transfer #9583
t009584,5980,8595.01,BRL,2025-01-13,Charge #9584
t009585,6112,9405.07,CHF,2024-11-30,Charge #9585
t009586,5912,19663.4,AUD,2023-06-20,Charge #9586
t009587,8251,-2319.73,BRL,2025-04-19,Refund #9587
t009588,9547,9381.27,MXN,2024-06-01,Invoice #9588
t009589,3500,-1223.45,JPY,2025-03-14,Adjustment #9589
t009590,7331,817.95,CHF,2023-07-26,Refund #9590
t009591,9733,9882.61,MXN,2023-01-04,Adjustment #9591
t009592,4225,12583.09,EUR,2025-03-05,Invoice #9592
t009593,5121,-92.86,CNY,2023-11-03,Charge #9593
t009594,3581,-4512.82,JPY,2025-11-15,Invoice #9594
t009595,5123,-4500.76,BRL,2023-10-25,Payment #9595
t009596,8381,14178.56,CHF,2023-08-14,Payment #9596
t009597,2106,11467.37,CNY,2025-06-29,Invoice #9597
t009598,4371,12358.86,EUR,2024-08-06,Charge #9598
t009599,2614,3557.02,EUR,2024-11-30,Adjustment #9599
t009600,10592,10392.29,CNY,2025-03-27,Charge #9600
t009601,4834,10364.28,GBP,2023-07-31,Charge #9601
t009602,10322,6139.32,EUR,2025-12-01,Payment #9602
t009603,9839,14352.94,CHF,2025-01-27,Transfer #9603
t009604,9752,1259.55,AUD,2024-05-10,Refund #9604
t009605,4750,-2926.77,USD,2024-12-27,Transfer #9605
t009606,8340,12510.49,JPY,2025-03-18,Adjustment #9606
t009607,9449,16970.02,MXN,2025-08-02,Refund #9607
t009608,10011,15396.61,AUD,2023-05-05,Payment #9608
t009609,6403,12891.09,JPY,2023-11-08,Transfer #9609
t009610,3183,18634.06,AUD,2023-03-23,Adjustment #9610
t009611,7026,4356.63,AUD,2023-11-17,Payment #9611
t009612,1769,13007.4,GBP,2025-04-29,Adjustment #9612
t009613,9599,13013.63,CNY,2023-04-17,Adjustment #9613
t009614,10442,5803.46,GBP,2024-10-03,Transfer #9614
t009615,5032,16047.55,EUR,2023-03-07,Payment #9615
t009616,9838,6723.6,MXN,2025-07-14,Transfer #9616
t009617,2297,-907.21,CNY,2024-07-04,Transfer #9617
t009618,5134,13238.67,CAD,2025-01-28,Invoice #9618
t009619,1035,19177.07,CAD,2023-11-03,Transfer #9619
t009620,9089,13126.46,AUD,2024-02-01,Charge #9620
t009621,7556,-534.42,MXN,2023-11-06,Charge #9621
t009622,3049,1463.02,JPY,2025-07-19,Payment #9622
t009623,10286,9537.08,MXN,2025-08-21,Refund #9623
t009624,6975,-4662.02,CAD,2025-06-03,Invoice #9624
t009625,4816,9771.24,BRL,2023-09-30,Charge #9625
t009626,6690,11856.61,BRL,2024-11-12,Transfer #9626
t009627,8277,18641.49,AUD,2025-04-15,Transfer #9627
t009628,9420,-1933.67,EUR,2023-01-16,Payment #9628
t009629,6861,5484.47,BRL,2024-10-10,Refund #9629
t009630,4995,-3784.05,JPY,2023-02-11,Charge #9630
t009631,5558,-19.76,CNY,2024-02-22,Adjustment #9631
t009632,8515,-1053.3,AUD,2023-01-20,Charge #9632
t009633,6923,10149.88,GBP,2024-04-10,Refund #9633
t009634,3886,2150.37,GBP,2024-09-05,Refund #9634
t009635,10080,17546.83,EUR,2024-05-20,Transfer #9635
t009636,3465,8619.06,USD,2023-07-18,Transfer #9636
t009637,8725,-3437.29,MXN,2024-02-17,Charge #9637
t009638,9604,18506.8,CAD,2025-06-02,Adjustment #9638
t009639,10632,15242.79,CHF,2024-03-08,Adjustment #9639
t009640,6629,14230.15,GBP,2024-07-21,Transfer #9640
t009641,6460,18532.12,AUD,2023-06-09,Invoice #9641
t009642,10154,2120.69,GBP,2025-11-04,Refund #9642
t009643,2018,16715.59,CHF,2025-12-21,Charge #9643
t009644,1107,1291.53,CNY,2023-07-09,Adjustment #9644
t009645,4253,15277.69,CHF,2025-08-02,Invoice #9645
t009646,3128,828.61,GBP,2024-10-31,Payment #9646
t009647,10290,17912.77,USD,2025-04-28,Invoice #9647
t009648,4097,16032.31,JPY,2024-07-13,Payment #9648
t009649,6962,19183.9,CNY,2024-05-15,Adjustment #9649
t009650,9914,862.48,GBP,2024-03-06,Charge #9650
t009651,9541,7166.38,GBP,2024-10-30,Transfer #9651
t009652,9592,-3525.08,CHF,2023-11-27,Adjustment #9652
t009653,10599,18352.49,CNY,2024-11-26,Adjustment #9653
t009654,9254,-3304.55,CHF,2023-01-25,Refund #9654
t009655,6477,-3327.78,BRL,2025-04-20,Charge #9655
t009656,5493,5084.2,EUR,2024-01-10,Charge #9656
t009657,4259,-3692.13,MXN,2024-05-05,Charge #9657
t009658,5802,6580.23,JPY,2025-12-09,Charge #9658
t009659,1982,2343.21,EUR,2025-12-22,Transfer #9659
t009660,1735,19212.97,CHF,2023-08-11,Adjustment #9660
t009661,3309,10513.36,JPY,2025-06-26,Charge #9661
t009662,4515,-109.84,AUD,2025-09-27,Adjustment #9662
t009663,10377,17072.85,CHF,2023-02-08,Refund #9663
t009664,8347,14608.22,CAD,2024-05-14,Payment #9664
t009665,4264,19753.2,MXN,2023-01-23,Refund #9665
t009666,10702,-2288.33,CAD,2025-10-06,Adjustment #9666
t009667,10258,6698.59,BRL,2025-07-21,Adjustment #9667
t009668,8337,412.16,USD,2025-10-29,Payment #9668
t009669,3840,7199.66,CAD,2024-04-12,Charge #9669
t009670,3722,15512.16,EUR,2024-10-12,Refund #9670
t009671,8966,8008.17,CAD,2023-01-19,Invoice #9671
t009672,3436,-1790.79,CAD,2023-08-28,Invoice #9672
t009673,9305,7703.89,CNY,2023-05-20,Adjustment #9673
t009674,7633,5834.32,USD,2025-08-25,Payment #9674
t009675,6055,-3004.7,CNY,2024-10-21,Charge #9675
t009676,3613,14209.99,CAD,2025-04-21,Adjustment #9676
t009677,6581,13549.47,JPY,2024-12-18,Transfer #9677
t009678,4419,13150.21,CNY,2025-11-07,Transfer #9678
t009679,2213,10647.22,BRL,2024-02-13,Transfer #9679
t009680,6065,-4766.43,GBP,2024-08-24,Charge #9680
t009681,5685,9251.48,GBP,2023-03-27,Transfer #9681
t009682,9843,-3349.91,USD,2025-08-22,Transfer #9682
t009683,10554,17546.38,GBP,2024-07-07,Refund #9683
t009684,7655,3941.59,GBP,2023-02-24,Charge #9684
t009685,3761,4704.74,JPY,2024-10-22,Invoice #9685
t009686,4689,10371.13,EUR,2024-10-11,Transfer #9686
t009687,10402,9832.66,CAD,2025-06-21,Adjustment #9687
t009688,1481,11333.32,EUR,2025-09-11,Payment #9688
t009689,6200,-349.74,EUR,2025-07-15,Invoice #9689
t009690,8893,16385.16,EUR,2023-10-13,Charge #9690
t009691,4270,17540.96,CHF,2025-05-14,Payment #9691
t009692,8665,-2244.45,CHF,2023-05-10,Invoice #9692
t009693,9987,15855.88,BRL,2025-12-12,Payment #9693
t009694,9065,7672.54,USD,2025-01-05,Invoice #9694
t009695,5884,11095.98,BRL,2023-01-26,Invoice #9695
t009696,6146,6341.14,CHF,2024-03-09,Refund #9696
t009697,6091,-551.43,CAD,2024-02-14,Transfer #9697
t009698,6540,6836.02,MXN,2023-07-07,Refund #9698
t009699,5290,2418.94,USD,2024-11-04,Charge #9699
t009700,10574,9224.83,CNY,2024-09-12,Invoice #9700
t009701,2357,17042.27,EUR,2023-11-30,Charge #9701
t009702,2382,-2244.81,AUD,2024-09-16,Charge #9702
t009703,6751,3524.79,USD,2025-04-11,Refund #9703
t009704,4878,-4757.42,USD,2023-02-22,Charge #9704
t009705,9804,13724.42,BRL,2023-11-30,Invoice #9705
t009706,3564,-3738.72,EUR,2023-02-15,Transfer #9706
t009707,5736,-1006.94,JPY,2025-08-10,Payment #9707
t009708,5287,-1087.02,JPY,2025-10-23,Refund #9708
t009709,1796,19803.84,GBP,2025-04-06,Charge #9709
t009710,3258,2392.58,USD,2024-04-30,Invoice #9710
t009711,1876,16150.83,CHF,2024-10-11,Transfer #9711
t009712,10013,11992.8,AUD,2024-10-23,Invoice #9712
t009713,2064,17013.47,GBP,2023-11-24,Charge #9713
t009714,10929,2440.3,MXN,2024-09-19,Invoice #9714
t009715,2623,-4509.62,CNY,2023-08-26,Transfer #9715
t009716,3207,-4325.91,AUD,2025-06-11,Transfer #9716
t009717,6596,17961.59,GBP,2025-01-05,Charge #9717
t009718,2869,11098.19,AUD,2025-12-03,Charge #9718
t009719,3229,-4678.57,CNY,2023-12-19,Charge #9719
t009720,10484,9421.97,CNY,2024-01-29,Refund #9720
t009721,10115,326.85,CNY,2024-05-31,Adjustment #9721
t009722,1271,7309.62,EUR,2025-04-03,Adjustment #9722
t009723,1145,-2016.51,BRL,2023-05-05,Payment #9723
t009724,8637,6946.01,JPY,2025-07-13,Refund #9724
t009725,1531,510.83,CAD,2025-05-06,Transfer #9725
t009726,9440,-1936.14,AUD,2024-01-27,Charge #9726
t009727,8019,2776.05,USD,2025-05-04,Adjustment #9727
t009728,1110,-2106.44,USD,2023-02-08,Invoice #9728
t009729,10277,-4482.27,CHF,2023-09-07,Transfer #9729
t009730,10760,6515.31,USD,2024-09-21,Charge #9730
t009731,7651,3467.31,CNY,2024-11-11,Refund #9731
t009732,5733,17386.13,CHF,2025-10-22,Refund #9732
t009733,1177,-70.72,AUD,2023-11-29,Payment #9733
t009734,10394,124.02,JPY,2023-07-08,Adjustment #9734
t009735,1280,7999.68,JPY,2023-09-29,Adjustment #9735
t009736,7681,-4571.67,JPY,2025-05-09,Invoice #9736
t009737,1914,15301.73,CHF,2025-10-19,Invoice #9737
t009738,10020,2621.91,EUR,2023-12-10,Payment #9738
t009739,7001,14115.87,GBP,2024-08-30,Invoice #9739
t009740,10912,17032.22,AUD,2025-05-11,Adjustment #9740
t009741,3337,10710.67,EUR,2024-05-14,Adjustment #9741
t009742,2565,3573.61,JPY,2025-08-27,Refund #9742
t009743,4436,12598.77,CNY,2024-12-30,Refund #9743
t009744,8336,3845.41,GBP,2025-12-19,Invoice #9744
t009745,6937,-4219.14,BRL,2024-06-01,Payment #9745
t009746,4094,14809.44,USD,2025-08-23,Transfer #9746
t009747,5492,16792.6,GBP,2023-09-19,Adjustment #9747
t009748,8946,9217.15,USD,2024-01-16,Invoice #9748
t009749,4041,-1913.99,EUR,2024-04-26,Transfer #9749
t009750,8420,17316.32,USD,2024-04-15,Invoice #9750
t009751,3261,8132.46,CHF,2025-08-28,Payment #9751
t009752,3966,19886.19,MXN,2023-03-04,Payment #9752
t009753,6770,-1526.41,MXN,2023-08-23,Payment #9753
t009754,9590,2181.06,USD,2025-03-01,Adjustment #9754
t009755,9122,6848.38,AUD,2024-11-21,Invoice #9755
t009756,3286,1055.67,MXN,2024-01-28,Transfer #9756
t009757,8936,6763.25,MXN,2024-08-28,Invoice #9757
t009758,2906,6056.01,BRL,2025-08-23,Invoice #9758
t009759,3774,7870.4,USD,2024-06-30,Transfer #9759
t009760,4662,4899.99,CAD,2025-06-18,Transfer #9760
t009761,5830,18877.52,EUR,2024-03-10,Adjustment #9761
t009762,1869,13959.89,CHF,2025-06-11,Adjustment #9762
t009763,2456,9532.56,CAD,2025-12-06,Payment #9763
t009764,10395,16983.68,CAD,2025-08-29,Refund #9764
t009765,6229,3227.88,EUR,2025-07-09,Refund #9765
t009766,4260,7395.26,USD,2023-02-19,Refund #9766
t009767,2817,17921.14,EUR,2024-02-15,Invoice #9767
t009768,7335,14327.52,CHF,2025-02-13,"Weird ""quoted"", comma, desc"
t009769,2291,-3282.86,CNY,2023-09-15,Charge #9769
t009770,8725,11298.68,GBP,2024-04-21,Transfer #9770
t009771,2164,11754.45,MXN,2024-06-12,Adjustment #9771
t009772,1339,15133.14,MXN,2024-11-01,Charge #9772
t009773,2236,5585.95,CHF,2025-09-29,Invoice #9773
t009774,10665,11263.52,CAD,2023-03-03,Payment #9774
t009775,1639,17841.58,CHF,2024-12-15,Refund #9775
t009776,5450,-4717.99,AUD,2024-06-15,Refund #9776
t009777,9455,7151.27,USD,2024-03-27,Adjustment #9777
t009778,2407,12381.54,AUD,2023-07-19,Charge #9778
t009779,5386,7089.15,CNY,2023-02-15,Charge #9779
t009780,3992,1092.97,CHF,2025-01-27,Invoice #9780
